annual_income,total_debt,credit_score,on_time_pct,credit_utilization,history_years,delinquencies,creditworthy
1987063.05,529586.67,567,88.26,20.96,5.5,0,1
2040262.04,345599.21,639,85.03,43.49,14.0,0,1
1319012.43,411566.11,759,93.44,23.36,16.7,0,1
893137.55,57325.38,504,71.84,41.51,3.4,2,0
399087.58,103234.68,509,63.52,5.66,2.5,0,0
1122616.83,335341.56,593,91.05,13.44,9.4,0,0
663435.73,148586.51,647,74.24,56.28,7.0,0,1
1021024.37,434172.42,605,61.93,42.92,10.4,0,0
498966.34,143610.04,707,96.94,11.53,6.4,0,1
657526.36,84879.14,747,72.95,33.37,12.9,0,1
804912.15,199329.5,675,87.67,54.69,4.0,0,0
845570.52,291731.37,700,64.7,37.82,4.4,0,1
980907.68,314084.35,674,95.89,31.1,1.8,1,0
515288.91,153096.06,650,92.46,26.25,5.5,0,0
325796.86,75491.42,533,62.14,13.8,6.5,1,0
1933555.36,299633.92,557,91.86,61.17,5.1,2,0
3248008.19,517681.27,528,71.62,26.78,18.6,0,0
954031.94,127641.53,636,76.42,39.2,16.2,0,1
329590.0,27272.51,670,84.38,0.73,14.7,0,1
458668.47,181609.42,519,80.61,31.53,13.1,4,0
990010.22,147842.05,656,76.94,35.98,14.6,0,1
1630943.71,198457.01,571,95.15,63.55,7.2,0,0
352309.6,102484.53,553,54.94,30.31,20.1,0,0
676982.23,89360.53,593,87.15,25.11,9.2,6,0
820409.79,95275.44,549,94.62,7.55,7.7,0,1
1225362.25,629518.4,704,96.44,11.11,8.0,0,1
593527.81,198027.44,634,85.25,28.1,9.8,0,1
285418.32,71770.11,723,77.71,52.04,9.9,0,1
1058876.01,307891.72,610,91.17,38.91,4.8,0,1
1432422.43,461192.21,613,77.06,28.61,5.0,0,0
694151.23,60576.92,818,85.57,53.45,11.9,0,1
930189.92,332971.43,503,68.18,60.59,16.4,1,0
548698.98,66924.23,765,93.13,17.92,9.4,1,1
439123.65,125815.99,798,76.77,34.3,8.0,0,1
1350324.39,605582.29,718,68.98,59.27,12.4,0,0
920339.14,308142.94,620,84.33,28.3,23.1,0,1
978935.62,518143.9,778,87.54,11.38,18.9,0,1
1796353.06,254519.43,621,87.04,38.19,9.5,2,0
387354.12,132818.8,586,79.42,21.84,19.5,0,0
523757.59,174993.07,615,89.53,42.34,7.0,0,0
801916.69,269564.16,598,53.52,22.89,12.9,0,0
519910.55,241293.21,564,90.43,19.16,9.1,0,0
1166924.16,128033.79,749,72.23,48.99,5.1,1,1
651843.95,157957.15,580,80.42,32.72,8.1,0,1
402109.74,110172.26,647,62.61,5.24,7.0,0,0
758776.85,62779.02,520,88.42,41.49,10.8,0,0
807907.83,72773.03,652,79.84,16.41,22.3,0,1
1278002.97,408568.75,545,73.8,37.77,5.2,0,0
923461.64,384956.81,543,79.34,11.71,11.1,1,0
961921.22,54079.54,640,83.79,32.4,16.6,0,1
883967.0,151805.28,745,83.71,71.19,10.4,0,1
651522.03,170408.57,689,65.59,17.86,14.0,0,1
474619.42,50005.84,695,66.54,29.0,12.8,1,1
867441.2,236860.67,638,91.31,70.29,7.5,0,1
597270.35,182613.92,619,96.13,25.18,9.8,0,1
2010499.13,336890.8,721,93.56,47.38,2.9,0,1
1631987.86,139263.65,599,71.42,55.75,4.6,0,0
1066298.09,59629.85,725,88.76,53.28,5.9,0,1
915366.82,155118.97,761,80.05,19.17,30.0,1,1
691919.27,115555.46,574,93.06,62.85,13.7,0,0
342259.93,138462.18,587,74.85,53.98,1.4,0,0
640687.22,112819.13,600,70.03,9.27,3.5,0,0
775171.85,163770.68,517,84.45,28.94,2.8,0,0
837079.13,204880.01,607,86.92,62.5,7.3,0,0
966775.73,186910.9,767,97.24,30.33,7.9,2,1
1267805.64,165008.83,555,89.31,22.34,1.2,0,1
481522.17,171639.96,769,77.44,17.63,15.0,0,1
484152.22,100711.61,610,77.15,14.77,2.7,0,1
1741946.99,474796.86,840,89.14,63.56,9.2,1,1
1158444.78,149950.01,588,87.58,59.59,11.3,0,1
576965.32,79341.05,637,82.93,44.96,4.9,0,0
683972.71,161181.46,568,73.94,31.36,5.6,0,0
685820.79,273972.95,588,73.71,31.72,7.9,0,0
743366.5,213019.74,770,86.16,49.41,7.0,0,1
968602.76,507046.45,692,86.93,12.32,4.5,0,1
3338378.1,269726.38,742,91.11,47.97,3.0,0,1
817375.55,223927.1,531,76.38,56.52,6.2,0,0
1085508.27,472665.52,708,82.04,55.32,10.3,0,0
265166.7,40135.66,562,91.75,53.54,14.2,2,0
545282.89,61112.07,529,99.09,32.93,8.6,0,1
1524670.69,460780.67,671,79.06,36.95,7.1,0,0
928559.03,124047.2,670,88.98,30.51,8.9,1,1
200000.0,28711.56,654,69.6,41.57,5.6,0,0
1092975.03,452477.05,714,79.38,20.93,4.0,0,1
2305708.67,129755.42,728,82.35,37.4,14.2,0,1
220236.1,16046.75,782,68.47,41.69,6.8,0,1
1815066.39,393686.89,542,69.82,21.49,5.8,0,0
200000.0,28773.48,785,88.24,24.13,5.5,0,1
1280548.89,211470.96,819,64.25,20.31,8.7,0,1
725641.1,228521.81,617,71.96,27.51,6.1,0,0
200000.0,84370.53,499,86.69,47.35,7.6,0,0
953297.87,160610.0,525,82.58,37.15,2.5,0,0
1454981.65,298131.44,608,92.37,22.1,10.4,0,1
907394.15,291453.96,831,63.88,28.41,5.6,1,1
1036019.56,203019.72,651,80.88,8.8,10.7,0,1
569773.58,173990.0,594,91.07,71.11,25.0,0,0
238748.54,5389.85,588,67.1,28.13,11.7,0,1
1104737.62,510777.94,530,83.91,46.33,12.4,1,0
2084109.77,704099.61,728,58.64,26.45,22.4,0,1
1436540.73,535212.19,641,60.38,39.31,9.0,1,0
221299.99,28668.62,838,72.62,41.76,9.1,0,1
293920.13,125849.31,706,97.48,39.4,9.1,0,1
439072.29,130100.47,724,80.13,23.29,17.4,0,1
280467.95,66303.7,628,71.2,84.51,11.8,0,0
749014.75,156138.78,551,88.73,28.6,4.7,0,1
923613.97,378036.67,571,66.51,5.62,10.3,1,0
309232.29,88215.3,526,63.96,36.23,7.9,0,0
1162725.15,248479.5,731,80.68,81.96,14.0,0,0
1046186.67,207671.15,615,66.4,24.79,7.5,0,1
524974.27,174595.17,735,65.09,16.28,19.7,0,1
657688.58,63055.26,662,78.63,21.3,6.2,0,1
226413.74,35567.43,623,74.56,25.93,5.2,1,0
597579.56,114310.02,544,96.84,47.3,4.6,0,0
732655.57,64718.35,677,91.2,8.91,12.6,0,1
807136.89,133533.54,630,86.35,42.19,4.1,0,0
915592.02,248226.74,731,70.41,46.03,7.9,0,0
844538.03,176189.38,585,69.09,24.36,6.1,0,0
622434.56,38297.48,705,80.95,30.03,8.0,0,1
866066.49,269325.42,797,96.78,64.11,13.7,0,1
1330704.68,451625.5,674,50.99,53.53,4.8,0,0
688796.5,368563.67,720,62.8,23.99,12.6,0,0
882537.83,367775.51,701,85.48,44.22,2.5,1,1
652324.46,333135.06,820,44.23,47.14,12.1,1,0
494817.68,106330.47,683,66.95,57.18,6.9,0,1
998218.83,281140.38,712,79.61,33.67,13.2,0,1
522753.04,119603.6,646,57.78,37.75,9.8,1,1
919594.55,94033.14,580,73.04,59.95,6.9,0,0
741887.74,213917.94,541,96.52,32.73,6.2,0,1
607823.12,155040.68,764,80.67,25.44,10.9,0,1
599058.36,79480.04,559,57.26,14.16,7.1,0,0
537738.36,40573.84,717,95.99,50.16,9.0,1,1
271717.8,30900.14,687,91.76,24.97,1.8,2,1
917802.09,217473.54,732,66.46,49.6,7.4,1,1
838129.66,300478.98,603,57.01,59.04,9.2,0,0
1214450.36,182397.32,578,80.14,29.79,6.6,1,0
530261.66,11374.57,684,81.69,15.57,9.9,0,1
2274407.59,945887.66,623,72.17,31.07,16.0,1,0
580798.08,120382.14,539,83.89,68.78,3.8,0,0
431461.78,15159.56,824,74.76,30.56,15.4,1,1
401831.87,75927.22,578,84.65,31.7,8.8,0,0
257724.52,94422.78,560,78.71,55.01,3.2,0,0
1829542.94,421211.71,628,88.04,5.13,13.9,0,1
1660518.46,157479.82,762,78.67,16.1,19.9,0,1
1045961.48,405078.34,454,72.99,33.69,2.2,1,0
426064.8,156031.77,755,86.55,27.02,3.0,0,1
2162467.76,247637.05,567,93.8,33.59,14.5,0,1
590643.86,185785.03,673,97.26,13.88,12.5,1,1
620688.42,182781.95,589,80.09,29.91,4.9,0,0
1727793.03,907028.07,829,82.5,50.34,8.7,3,0
1083109.2,93905.7,661,97.94,6.56,6.3,0,1
2732320.71,492031.57,586,83.68,27.42,3.4,0,0
846811.46,215857.75,622,82.8,10.96,5.4,0,1
574802.35,215696.33,658,60.77,15.61,2.1,0,0
505304.79,43673.93,665,66.56,33.52,17.2,0,0
240819.34,56938.03,689,52.8,58.78,9.4,0,0
617134.66,87986.03,649,92.54,21.98,6.2,0,1
1449538.81,195977.38,526,66.79,63.24,7.6,0,0
1044762.87,298195.54,619,54.58,20.76,6.0,0,0
738358.53,121570.53,704,87.39,41.73,6.2,0,1
401530.72,53116.02,589,77.32,30.32,6.5,0,0
835782.6,303118.91,710,68.42,8.99,12.6,3,0
1339340.95,205364.65,652,81.95,42.12,4.5,0,1
944519.45,44231.14,630,75.02,72.82,16.4,1,0
806162.89,179093.88,757,69.51,10.17,4.1,0,0
452175.39,78317.58,493,64.25,22.55,21.7,0,1
1227277.78,287353.41,589,85.95,27.71,14.2,1,0
200000.0,33994.88,760,85.18,11.93,6.5,0,1
917774.89,73437.92,814,93.66,16.95,9.2,0,1
3409898.86,86811.02,855,78.35,40.92,9.3,0,1
295072.38,72318.9,654,83.26,39.29,5.4,0,0
631073.95,41096.33,691,88.34,41.35,1.7,0,1
725962.33,304997.34,723,93.94,25.63,5.3,0,1
552633.5,165481.43,764,82.66,60.44,2.3,0,1
1358408.76,122016.05,678,86.46,31.24,8.9,0,1
968467.89,90508.86,733,76.26,51.74,3.8,0,1
799210.96,166856.82,691,64.24,36.47,8.4,0,1
1176863.65,182962.08,697,79.93,37.26,9.9,0,1
736784.28,336384.95,567,89.14,63.87,7.5,0,0
4915572.05,1586687.23,620,70.69,22.3,7.4,0,0
798753.89,250294.61,602,53.0,42.29,5.5,0,0
820089.91,271264.05,542,69.56,21.47,4.3,0,0
261377.02,80659.33,501,91.28,19.72,8.0,0,0
526459.56,68062.57,611,85.06,53.67,30.0,0,1
1451962.44,420286.49,626,51.96,21.86,8.5,0,0
327330.58,104421.8,659,88.41,23.65,8.2,0,1
200000.0,48732.82,700,93.16,15.48,4.7,0,1
743697.23,163344.75,666,55.83,45.76,4.6,1,0
1660196.79,256789.42,626,89.52,38.66,12.7,1,1
748202.35,274086.79,567,75.17,22.83,9.8,0,0
596196.29,167474.79,728,57.45,27.56,14.4,0,1
239164.59,90539.52,640,90.32,6.75,14.3,6,0
956802.69,379596.35,610,92.35,19.76,4.6,0,1
1084646.91,190070.62,633,88.96,12.32,3.9,2,1
250436.46,30611.45,584,93.77,37.01,7.8,0,0
1440814.98,316054.28,602,86.95,32.34,6.8,0,0
1154776.43,251440.43,599,94.56,76.06,10.7,0,0
1438900.11,426430.35,624,66.67,32.38,11.0,1,0
1035210.2,127359.38,709,64.78,10.71,11.1,0,1
1079717.11,161080.29,686,88.04,45.71,12.6,0,1
996926.71,154321.92,789,56.68,52.5,13.5,0,1
1228228.44,95229.7,759,69.32,22.44,3.5,0,1
244934.31,110582.17,826,96.19,46.82,23.5,0,1
296370.11,52994.9,700,96.26,27.49,11.4,1,1
469017.45,178552.86,698,75.83,22.04,21.2,2,1
674756.99,76579.2,606,91.23,17.89,9.3,0,1
920693.21,541484.41,724,75.44,30.27,7.6,3,0
886298.42,329263.76,590,79.21,33.87,4.5,0,0
1425828.33,481603.09,517,64.91,38.98,10.0,0,0
1452936.41,328630.16,787,83.78,52.72,8.3,0,1
432167.68,144351.02,537,85.37,49.37,11.0,1,0
841672.0,173038.99,689,95.28,86.84,5.0,0,1
438581.56,84979.38,570,75.34,36.98,11.0,0,0
651512.44,125118.76,751,83.52,4.25,3.0,1,1
884762.76,107656.29,763,71.25,57.21,8.5,0,1
200000.0,43936.41,697,84.1,13.27,13.6,0,1
3099484.68,825132.58,762,92.51,21.58,24.2,0,1
1024633.15,246790.73,650,87.38,21.19,7.8,0,1
510210.18,63157.67,851,72.08,23.7,4.0,0,1
2318478.83,72803.29,717,67.97,47.22,5.4,0,1
592165.42,56253.45,568,57.96,2.01,7.0,1,0
789781.52,216074.25,656,64.14,28.83,6.6,0,0
544558.42,111320.77,636,92.24,56.43,16.8,1,0
1965377.9,484511.3,627,85.87,43.17,8.2,3,0
684887.02,73899.03,500,70.98,24.51,10.1,0,0
797861.63,389412.06,684,91.51,74.17,1.7,0,0
1501941.69,372281.64,525,78.81,52.26,7.6,0,0
1036213.41,65838.94,422,95.15,10.64,7.0,0,0
706014.58,58832.41,619,96.67,33.76,7.5,0,1
1420095.36,866508.75,581,75.85,27.18,16.2,0,0
3345376.96,884810.75,572,92.38,2.75,7.3,1,0
882440.17,103894.12,370,86.48,22.29,3.3,0,0
782348.88,189175.41,573,69.7,13.22,5.7,0,1
808047.6,120754.39,634,76.89,27.64,17.0,0,1
1601190.06,560228.23,592,81.72,37.68,15.7,0,1
509141.55,209333.53,684,81.3,26.89,7.0,1,0
617237.69,169888.36,775,66.46,47.59,6.9,1,1
289970.43,32715.45,696,77.56,32.01,2.9,0,1
358498.33,89270.7,742,99.77,51.59,8.2,0,1
534624.55,78417.98,749,91.48,36.2,5.9,1,1
705341.81,104121.03,558,63.15,17.61,3.1,0,0
2108421.23,474044.69,689,73.35,16.44,8.1,0,0
1006103.68,391250.65,739,76.52,50.13,11.5,0,1
421996.75,63249.43,610,79.02,3.21,3.1,0,1
471281.9,85562.17,578,80.8,40.8,19.9,0,1
1664190.22,361214.15,697,92.14,51.76,5.3,1,1
1433982.66,351769.29,516,96.86,32.33,4.7,0,0
741840.8,185987.43,552,78.87,25.51,7.6,0,0
559323.96,121035.79,589,73.46,7.95,2.2,0,1
1432540.07,570325.39,690,94.82,32.37,3.7,1,0
401918.14,72113.24,669,88.36,5.43,9.1,0,1
922846.54,234863.68,742,98.04,24.73,5.9,0,1
2852183.49,414534.31,567,80.5,41.9,1.2,0,0
825061.67,281557.18,562,82.35,32.47,6.9,1,0
458004.51,169402.69,697,64.68,36.28,5.6,0,0
933056.67,330190.75,578,85.15,52.41,10.7,1,0
550176.69,139305.63,595,82.61,48.51,9.4,0,0
316010.43,39107.39,482,61.38,40.04,13.7,1,0
1110833.97,466031.17,676,86.42,43.48,2.8,1,0
1426451.77,363821.41,788,62.79,6.54,9.9,0,1
605285.78,192882.79,557,85.57,30.69,4.5,1,0
581670.02,103934.31,741,93.65,10.74,4.6,0,1
409650.96,160240.34,644,94.12,17.69,6.3,0,1
666662.13,72025.54,491,85.51,29.03,12.3,1,1
520517.59,189550.22,569,79.27,19.52,10.6,0,1
397671.03,83143.3,563,74.2,38.79,6.2,1,0
2270024.76,506402.12,621,75.46,14.3,10.3,0,0
965011.88,93988.7,687,92.72,18.16,12.7,0,1
1028320.11,271269.28,816,97.75,37.8,24.5,0,1
1239278.29,136018.17,521,74.97,58.51,2.8,2,0
1158482.75,215469.5,606,84.12,4.33,19.9,0,1
569283.61,191461.08,569,85.98,37.52,9.4,1,0
859006.33,215035.41,535,88.76,46.57,3.2,0,0
620686.69,209910.0,658,89.26,23.44,15.5,0,1
948918.48,172882.47,650,95.3,25.51,1.3,0,1
895389.89,233367.24,486,94.95,4.13,6.9,0,1
579779.91,97891.89,651,77.59,49.45,5.5,0,1
328542.26,78520.07,541,89.8,28.62,4.7,1,0
796308.72,61443.29,651,78.33,45.01,12.6,0,1
645279.16,242030.9,764,81.94,63.06,12.2,0,1
234632.71,14890.3,691,94.43,41.13,5.5,0,1
989145.84,452802.63,665,79.76,14.74,4.6,0,0
1301730.73,142241.12,602,65.86,68.14,2.0,1,0
3325111.9,881915.66,656,65.28,35.23,6.3,0,0
576817.67,57985.29,700,93.73,32.41,10.2,0,1
527958.45,70854.3,691,93.24,46.81,10.1,0,1
374874.8,104018.69,641,61.93,23.91,10.3,0,1
826690.07,172646.39,669,73.27,27.36,6.9,0,0
823559.36,238620.96,531,84.24,24.04,16.7,0,1
448301.91,27545.32,583,65.7,21.71,17.4,0,1
656739.07,112532.97,713,71.44,45.66,13.1,1,1
222526.31,62181.22,725,85.41,45.77,8.1,0,1
1271650.28,236564.54,658,84.05,29.98,12.5,0,1
459361.35,140135.9,783,76.12,25.54,4.0,1,0
714405.63,249919.97,695,73.41,11.57,11.7,0,1
309893.49,81005.84,629,84.12,55.89,14.5,0,1
514313.27,52325.24,540,86.04,31.16,10.1,0,0
616766.2,25037.93,779,85.59,62.31,7.1,1,1
724491.63,88984.63,719,95.27,25.36,8.5,0,1
972708.29,462529.66,811,84.52,58.33,8.4,1,1
1729676.66,436208.98,845,78.41,10.32,2.0,0,0
1132147.2,293432.68,534,80.09,41.38,4.7,0,0
1299251.29,498526.74,534,60.12,24.37,8.1,0,0
1736986.83,374568.12,392,88.26,22.25,7.1,0,0
1026663.45,114697.34,732,99.4,39.14,4.2,1,1
713527.09,232780.72,709,85.85,48.46,12.4,1,1
1336369.47,357386.51,658,66.37,43.28,12.4,3,0
1388598.57,150031.83,539,91.94,19.87,3.7,0,1
1076407.32,17778.55,641,78.83,17.87,6.2,1,1
304742.81,26335.14,666,67.46,16.8,5.3,0,1
440261.39,110166.01,720,97.45,22.67,6.0,0,1
618521.69,152289.94,674,98.46,12.74,17.1,0,1
1164465.35,398885.57,709,54.04,28.04,7.6,1,0
720133.69,98662.88,638,90.77,49.45,8.1,1,0
1442836.0,180084.76,756,91.61,50.79,5.3,1,1
1605815.01,551398.25,706,91.99,36.89,5.6,0,0
1497791.55,144183.95,543,66.56,18.38,19.9,2,0
1503527.15,686706.86,775,86.85,67.42,30.0,2,0
391524.61,26211.09,760,90.51,28.48,16.6,0,1
974404.02,571697.49,691,74.1,21.33,11.3,0,1
506602.82,122353.34,675,55.38,35.56,24.9,0,0
271186.0,42007.32,799,84.13,24.53,5.6,0,1
613857.02,354842.13,503,90.05,15.33,6.1,1,0
1614994.61,350853.1,761,72.93,7.47,10.2,1,1
961687.86,201991.56,607,65.87,37.05,9.6,1,0
2447764.27,319246.47,748,71.01,48.72,9.8,0,1
811255.31,166825.89,660,93.41,48.42,12.2,1,1
3168223.73,958734.61,538,68.76,10.98,5.1,1,0
811397.0,116579.46,605,64.34,71.16,7.1,0,0
739321.52,43413.16,741,69.77,40.69,2.7,3,0
338529.31,41163.32,631,85.96,17.62,6.7,0,1
1420241.73,189744.13,594,94.05,22.83,17.8,0,1
539676.37,143965.77,593,93.3,46.64,2.8,0,1
494731.97,152298.45,707,76.61,18.88,7.8,0,1
1573382.53,244204.24,807,66.33,9.18,14.2,0,1
1461441.16,78881.33,457,37.06,21.57,22.5,1,0
1438671.71,209171.57,900,75.31,30.92,3.6,3,1
586944.37,104242.26,668,84.27,7.07,3.7,0,1
707444.51,137103.57,702,87.85,22.02,7.0,0,1
703685.89,236082.71,610,67.73,37.32,4.1,0,0
1166491.3,151534.1,649,68.65,2.22,10.0,0,1
1852670.74,407680.32,667,90.62,18.98,13.3,0,0
909716.17,270524.26,555,83.17,44.47,6.6,1,1
2385536.61,274777.95,577,88.67,15.26,6.5,2,0
1249578.25,170213.32,756,85.04,34.64,6.5,1,1
633566.57,11710.7,510,85.7,38.34,7.0,0,1
1199273.89,141793.38,689,60.28,48.29,6.9,1,0
2030036.17,778041.23,616,89.04,16.27,9.5,0,1
2419262.72,762220.03,563,67.69,43.07,11.1,2,0
1486797.16,259076.56,827,96.56,18.46,3.7,0,1
740739.78,169817.78,564,83.6,6.87,11.9,1,0
640486.96,107795.38,548,80.91,9.31,9.7,0,1
1030589.68,235964.83,633,84.94,9.27,3.9,0,1
1991472.15,737289.77,580,90.32,30.36,11.4,1,1
946249.42,299829.75,650,84.9,48.03,5.9,0,0
958111.2,309996.9,663,74.88,33.97,9.4,0,1
752261.07,316736.49,671,85.75,65.95,12.9,0,0
599148.86,242580.16,638,59.97,26.43,11.6,1,0
661800.41,161858.19,586,81.55,46.88,7.3,0,1
791160.07,107790.46,707,82.6,45.08,15.4,0,1
2044901.13,644332.05,639,81.07,39.83,8.3,0,0
631701.17,211520.15,605,90.5,50.98,10.1,0,1
752809.32,66119.42,783,75.57,51.23,5.6,0,0
433988.54,64350.91,639,66.31,5.22,8.0,0,1
1121276.85,426085.86,748,78.46,20.07,6.2,1,1
1656152.18,488700.79,760,63.85,18.57,9.9,0,1
1933222.21,36569.07,765,77.16,44.41,7.8,0,1
824076.56,169397.77,712,72.56,31.29,5.2,0,1
1029529.61,363388.83,649,72.75,37.42,4.2,2,0
665217.81,95393.71,644,69.02,16.18,7.1,0,0
1001301.5,89382.65,628,57.71,40.29,5.7,0,0
880617.89,191073.77,454,69.09,24.38,4.0,0,0
755366.72,183294.16,714,42.0,9.71,2.7,0,0
792265.8,268933.51,672,68.94,40.04,14.6,0,0
956612.21,237604.02,724,70.9,33.96,3.4,1,1
611401.13,255228.14,639,71.55,59.69,14.3,1,0
630647.23,37848.35,709,84.29,7.51,8.6,0,1
2031768.61,753706.9,526,94.19,31.23,2.6,0,0
3709204.76,551176.72,544,84.32,20.67,8.1,0,1
354116.0,114448.26,427,90.97,13.62,5.2,0,0
342599.46,146310.17,637,84.73,19.32,13.5,0,0
410736.97,78411.53,580,80.86,42.24,17.1,0,1
685584.44,252998.32,568,98.86,59.83,9.7,0,0
1248518.63,421198.01,680,78.69,27.43,16.3,1,1
1040021.31,357744.58,611,86.45,18.89,12.4,0,0
808728.61,413345.22,521,55.54,55.54,6.4,0,0
1001852.48,100794.12,879,84.54,47.52,8.1,0,1
481541.79,126933.91,646,68.33,22.22,7.3,0,0
630032.28,313480.92,552,67.35,18.18,11.0,1,0
720674.8,340608.32,589,90.63,32.29,10.2,1,0
281945.82,55959.43,634,65.17,28.18,5.5,1,0
363383.44,88665.82,634,68.41,33.71,1.0,0,0
372153.01,97681.9,767,93.8,14.98,24.1,0,1
1153677.17,260674.39,642,87.21,45.79,5.3,0,1
845102.3,404139.32,816,86.15,30.51,3.1,1,1
1052455.66,200990.5,611,97.92,77.22,10.9,0,1
241882.42,118799.96,688,88.58,8.48,3.5,0,1
299497.09,81904.51,741,81.51,46.96,10.4,0,1
1085910.39,109442.16,757,74.77,43.43,6.2,0,1
200000.0,8751.84,768,70.44,41.3,5.7,0,1
1520846.45,124651.67,625,86.09,9.07,8.2,1,1
244265.18,71833.58,649,76.3,37.83,7.4,0,1
1209849.99,134073.23,426,94.29,35.52,21.4,0,1
427987.48,127888.52,632,80.41,37.86,12.9,2,0
1368659.33,424862.82,748,69.92,16.99,2.7,1,1
4999740.4,2072908.54,730,86.11,25.97,2.9,0,1
200000.0,11306.45,642,51.36,53.27,7.7,0,0
1107068.72,242210.12,802,57.95,73.47,4.0,0,1
246496.33,62089.41,615,91.02,30.93,6.2,1,1
942283.4,252638.27,585,90.22,8.35,6.9,1,1
644310.93,187031.63,607,80.71,15.97,10.5,0,1
788485.58,233072.5,548,64.95,4.04,7.5,0,0
422096.08,57980.59,706,64.46,16.36,5.9,0,1
1165108.37,177354.64,675,94.07,43.02,9.3,2,1
305891.36,97702.02,704,83.0,32.06,6.5,0,1
1536445.76,516840.2,612,65.99,61.43,8.2,0,0
570603.48,34252.4,644,80.95,7.44,2.5,0,1
314388.76,72298.88,453,97.29,45.83,9.6,1,0
1899235.69,118604.19,683,93.19,13.53,12.2,0,1
700531.36,86782.78,658,83.64,60.08,4.5,0,0
2291189.29,114393.71,550,43.44,60.67,9.1,1,0
1517862.54,496627.78,640,88.98,30.37,4.0,0,1
451853.18,77932.92,626,81.79,43.58,3.7,0,0
693153.06,271912.45,808,80.64,44.69,12.0,2,1
784359.52,180481.89,554,79.73,67.79,16.8,1,0
1822613.32,181922.02,679,69.86,12.9,6.5,0,1
948380.08,384883.82,551,84.84,23.37,6.0,0,0
810799.09,210391.42,599,74.76,40.74,5.9,0,0
646981.03,259540.94,674,87.8,11.99,6.4,0,1
707622.32,177640.12,630,82.36,44.24,10.0,0,0
1595591.79,245715.36,649,85.4,8.04,4.7,1,1
731039.82,261905.38,679,98.07,15.84,10.0,0,1
575504.1,71295.79,605,86.01,52.68,8.0,0,1
519850.06,73286.11,729,87.77,52.23,5.3,1,1
523211.42,122300.78,622,73.2,69.9,7.3,0,1
314500.96,51432.66,641,77.89,22.96,8.2,1,1
464991.69,11049.18,682,74.51,53.05,3.2,0,1
1792375.09,119171.58,670,87.75,50.48,6.0,1,0
644377.78,67478.04,707,86.73,63.94,4.9,4,0
1113086.12,176707.87,678,94.09,45.04,23.8,0,1
200000.0,62978.44,692,51.9,19.1,6.8,0,1
1025803.52,290366.5,620,86.34,26.09,6.3,0,1
662110.92,142696.37,553,65.93,24.85,10.1,2,0
546416.06,154728.91,521,58.0,33.48,12.2,0,0
813072.84,20624.85,499,83.96,22.97,2.8,1,0
541720.17,131928.4,808,92.0,12.57,6.2,0,1
203959.16,75807.59,450,93.6,30.17,7.7,0,0
1268503.94,107276.31,757,98.83,31.04,5.7,1,1
843917.94,145964.46,576,89.21,17.01,4.3,1,0
604184.28,57308.1,756,75.39,52.64,2.4,0,1
408516.99,50841.6,451,79.51,23.89,14.4,1,0
301970.77,50138.76,628,72.76,23.3,6.2,1,1
834289.4,41502.2,780,72.3,32.92,13.6,1,1
1920439.41,350156.99,714,80.05,20.67,12.0,0,1
823978.64,227207.07,619,72.24,13.41,2.1,0,0
318170.61,43396.53,475,85.85,31.28,5.3,0,0
834902.34,134537.29,530,72.02,23.62,10.3,1,0
706440.47,135235.2,775,58.97,53.27,6.5,0,1
1224969.1,192122.99,618,96.78,29.26,2.9,0,1
1049726.18,260174.16,643,79.44,58.2,11.6,1,0
200000.0,21352.92,675,95.66,41.75,1.9,0,0
1011702.71,28114.12,532,88.05,42.58,4.3,0,0
399477.35,59932.71,686,81.16,39.61,4.9,0,1
310817.98,88113.29,612,88.38,27.33,7.2,0,1
651423.96,17125.37,676,82.2,34.82,12.0,0,1
933393.98,17893.96,597,59.93,72.91,17.0,1,0
272545.06,36260.94,508,67.67,17.46,6.6,0,0
1113196.15,216426.56,611,78.12,15.57,7.2,1,0
1153144.72,252826.21,707,81.51,59.94,18.0,0,1
750267.97,83706.75,685,78.09,33.98,8.6,0,1
433404.1,123555.89,652,82.85,20.73,20.3,0,1
405296.1,36809.71,730,54.92,39.83,9.4,0,0
1349924.58,665886.95,631,73.88,33.96,12.2,0,0
294568.36,61850.97,655,93.45,38.06,2.1,0,1
1381502.56,236435.2,606,76.52,18.02,7.7,0,1
660584.62,69600.51,736,86.48,12.42,15.9,4,1
688657.48,47707.43,676,92.88,64.46,2.8,0,1
261750.59,75185.23,599,97.03,48.73,6.3,0,1
667950.95,157101.74,515,71.37,14.21,11.2,0,0
1054050.91,206508.13,749,93.98,53.38,9.5,2,1
327143.42,42542.46,583,87.59,26.84,11.8,0,1
983803.56,107240.42,656,80.53,74.78,15.4,0,1
769431.61,148663.98,861,71.23,34.22,17.9,0,1
495710.14,73244.84,722,74.61,33.72,11.2,1,1
1218101.25,49034.69,795,92.95,38.98,3.7,0,1
200000.0,24790.93,601,84.64,36.83,11.5,0,0
898074.63,188416.95,746,66.37,10.43,6.2,0,1
1927358.74,571846.95,652,82.44,46.28,7.7,0,0
1730577.77,450170.77,682,84.04,16.94,8.2,1,1
921616.09,272913.41,831,82.32,22.93,16.7,0,1
608645.66,50056.54,624,79.12,32.04,13.5,0,1
498081.24,94183.4,651,95.08,34.1,3.2,0,1
608191.16,85884.9,568,87.77,3.86,8.3,0,1
